,Unnamed: 0,text,sentiment,classification,clean_text
20769,20769,eeehhh. my right eye`s twitching. gonna go and watch Boystown.  happy birthday!,positive,1.0,eeehhh right eye twitching gonna go watch boystown happy birthday
20771,20771, too kind Jim too kind brother,positive,1.0,kind jim kind brother
20774,20774, Tired! I may have to go to bed. Trouble is I miss all my American evening frieeeends.     X,negative,0.0,tired may go bed trouble miss american evening frieeeends x
20775,20775,Reds win! Great end to a great day,positive,1.0,red win great end great day
20776,20776,watihing The Biggest Loser on Hallmark. Never fails to make me cry  nyeh.,negative,0.0,watihing biggest loser hallmark never fails make cry nyeh
20778,20778, Gourmet pizza =LBLEH. Pizza is SUPPOSED to be greasy and filthy. You can`t eat pizza that`s been prepared by a chef.,negative,0.0,gourmet pizza lbleh pizza supposed greasy filthy cant eat pizza thats prepared chef
20779,20779,i bought a Italian horseshoe charm. Dragon! it seems to be very strong,positive,1.0,bought italian horseshoe charm dragon seems strong
20781,20781,  There issn`t any right now. They need to make more. Sorry.,negative,0.0,issnt right need make sorry
20784,20784, hypnotyst .... hmmmm... i should beware..,negative,0.0,hypnotyst hmmmm beware
20785,20785,http://twitpic.comnxe - Yeah..I`m bored XD I pic up this photo when I still have my guitar..today my mum steam me it  I miss Nameless..,negative,0.0,httptwitpiccomnxe yeahim bored xd pic photo still guitartoday mum steam miss nameless
20787,20787, PTETTY! I hope I win,positive,1.0,ptetty hope win
20789,20789,i`ve heard Basment Jaxx`s new song 'Raindrops'...that`s fantastic!!! and makes me dancing  i can`t wait Fuji Rock Festival...,positive,1.0,ive heard basment jaxxs new song raindropsthats fantastic make dancing cant wait fuji rock festival
20791,20791,soo tired.. still kinda angry that i missed the concert,negative,0.0,soo tired still kinda angry missed concert
20792,20792,...definily the first time I`ve felt alive again in years. Super happy,positive,1.0,definily first time ive felt alive year super happy
20794,20794,iting for the El & listening to a little MJB 'Just Fine'. Perfect song to start my week.,positive,1.0,iting el listening little mjb fine perfect song start week
20795,20795,saying goodbye to my parents at the airport.  it was great having them around.,positive,1.0,saying goodbye parent airport great around
20796,20796,sometimes thect that my health for the lack of a better word SUCKS really scares me,negative,0.0,sometimes thect health lack better word suck really scare
20798,20798,says fron now it will be impossible to Plurk from work  system administrators closed the access in the firew... http://plurk.com/p/x25jw,negative,0.0,say fron impossible plurk work system administrator closed access firew httpplurkcompxjw
20799,20799,Enjoying my weekend with my sis  ****,positive,1.0,enjoying weekend si
20800,20800, i dont have a bank. i cash my **** at tom thumb. i`ve had four bank accounts--and they`ve all gone negative,negative,0.0,dont bank cash tom thumb ive four bank accountsand theyve gone negative
20802,20802, but yeah i like purple maybe thats why!! ;)  :p :d,positive,1.0,yeah like purple maybe thats p
20803,20803,Ii in science!! very boring,negative,0.0,ii science boring
20804,20804,Is sat in her PJs drinking tea and watching the Politics Show. Lovely,positive,1.0,sat pjs drinking tea watching politics show lovely
20805,20805, Happy frickin` birthday!  Try not to be too bitter about sharing your day with your lovely wifffe and all other mothers out there.,positive,1.0,happy frickin birthday try bitter sharing day lovely wifffe mother
20806,20806,FINALLY GOT THE BIKE I WANTED!,positive,1.0,finally got bike wanted
20807,20807, really miss Sebastian,negative,0.0,really miss sebastian
20808,20808,very disappointed in him    gonna have to sleep it off....,negative,0.0,disappointed gonna sleep
20809,20809,still can`t beeeelieve all of the gig posters in the Little Civic have been taken down!?,negative,0.0,still cant beeeelieve gig poster little civic taken
20810,20810,Good morning to the world. Hope everyone is ok,positive,1.0,good morning world hope everyone ok
20811,20811,Moeie is pretty interesting actually. Gonna finish watching it.  probably seeing star trek tomorrow. <3 ZQ. lol,positive,1.0,moeie pretty interesting actually gonna finish watching probably seeing star trek tomorrow zq lol
20813,20813,Freakin` fustrated why can`t my coach realize that times are hard ain`t nobody got the money to buy cookie dough for no new uniforms,negative,0.0,freakin fustrated cant coach realize time hard aint nobody got money buy cookie dough new uniform
20814,20814,Watching SNL  gahhhhh Will Forte is soooooo funty!!!,positive,1.0,watching snl gahhhhh forte soooooo funty
20815,20815, Thankk you  and hope you are having a great day,positive,1.0,thankk hope great day
20817,20817,Is heading to wwork n its freezing!,negative,0.0,heading wwork n freezing
20819,20819,This tnder is scaring the hell out of me...geez...I HATE THUNDER  we better not loose electricity... #fb http://myloc.me/2144,negative,0.0,tnder scaring hell megeezi hate thunder better loose electricity fb httpmylocme
20821,20821,Creiting your business in The US from France looks quiet easy,positive,1.0,creiting business u france look quiet easy
20822,20822, Sorry  I wasn`t doing the inviting...all single women I think.,negative,0.0,sorry wasnt invitingall single woman think
20824,20824, yeah same here... I have a bit of headache too... ick,negative,0.0,yeah bit headache ick
20827,20827, Doodle whats wrong?,negative,0.0,doodle whats wrong
20828,20828, gooduquestion. Nepal PM declaring to resign and actually resigning is two very different things .,positive,1.0,gooduquestion nepal pm declaring resign actually resigning two different thing
20829,20829,"12:46AM. HAppy birthday little sister of mine. Also, good night Priscilla",positive,1.0,happy birthday little sister mine also good night priscilla
20830,20830,_MEXXXXICO Hey hey. No problem.,positive,1.0,mexxxxico hey hey problem
20831,20831,"Watching NHL playoff Game1 tomorrow night if anyone is interested, and I know that none of you are.",negative,0.0,watching nhl playoff game tomorrow night anyone interested know none
20832,20832,Setimes I forget that boys have feelings too,negative,0.0,setimes forget boy feeling
20833,20833,happy happy joy joy    is that good enough for you,positive,1.0,happy happy joy joy good enough
20834,20834,_ww bless her. She`s one of my faves,positive,1.0,ww bless shes one faves
20835,20835,"Dayum, tweets r coming fast, so likely missing a lot.    Plz DM, k?  Oh, is _stewart 4 real?",negative,0.0,dayum tweet r coming fast likely missing lot plz dm k oh stewart real
20836,20836,"ahankyou short stack for bringing out a second sydney show,, now im going to both  im so thankful for you guys being so good 2 ur fans",positive,1.0,ahankyou short stack bringing second sydney show im going im thankful guy good ur fan
20837,20837, I understood you pre-coffee tweet  I`m good,positive,1.0,understood precoffee tweet im good
20838,20838,"think I`mnna start writing a proper blog, can anyone recommend any good blog host thingys?",positive,1.0,think imnna start writing proper blog anyone recommend good blog host thingys
20839,20839,Ouchhhhhh I burnt my frkn tongue,negative,0.0,ouchhhhhh burnt frkn tongue
20841,20841,Using a temporary mouse since my trackball is breaking down. I can feel the RSI crawling up my wrist already  .,negative,0.0,using temporary mouse since trackball breaking feel rsi crawling wrist already
20845,20845,yeha i broke their page... damit... im trying to fix it how... hope you dont bank with communityfirstandtrust,negative,0.0,yeha broke page damit im trying fix hope dont bank communityfirstandtrust
20846,20846, great song even if i can`t understand lol,positive,1.0,great song even cant understand lol
20847,20847,atching hoping for haley,positive,1.0,atching hoping haley
20850,20850,_craig Tried to follow one of your #FF recommendations but 'have been blocked from following by request of the user',negative,0.0,craig tried follow one ff recommendation blocked following request user
20852,20852,"Happy Star Wars Day, everyone! May the force be with you all, be you Padawan or Jedi.",positive,1.0,happy star war day everyone may force padawan jedi
20853,20853,_ They were some nice Pics you haaaave kept  there.. you seem to carry your Cam around along with you..,positive,1.0,nice pic haaaave kept seem carry cam around along
20854,20854,"Making a video for HitRecord... hope it comes out well, it`ll be my first record",positive,1.0,making video hitrecord hope come well itll first record
20859,20859,feeling the neeeed for more advil.,negative,0.0,feeling neeeed advil
20861,20861,is lonely in neeeeed of company,negative,0.0,lonely neeeeed company
20863,20863,Zzzz... I`m taking my mom out for breakfast tomorrowww!  Shall be quite a treat.,positive,1.0,zzzz im taking mom breakfast tomorrowww shall quite treat
20864,20864,Hulu Desktop looks nice but not for my region,positive,1.0,hulu desktop look nice region
20866,20866," OMJ I loved it....it was a good laugh and Frankie did a great job, and you guys did too ~Agnes",positive,1.0,omj loved itit good laugh frankie great job guy agnes
20867,20867, reallyI I hate the mobile twitter..its hard to tweet with a sidekick,negative,0.0,reallyi hate mobile twitterits hard tweet sidekick
20868,20868,"whole foods, barton springs, yogurt spot & the oasis = perfect day in austin.",positive,1.0,whole food barton spring yogurt spot oasis perfect day austin
20869,20869,Akh! I woke up and misseddd so much of Sayed Hassan`s speech,negative,0.0,akh woke misseddd much sayed hassans speech
20872,20872,Nothing exciting from me tonight....got some new toys to play with though  Happy Mother`s Day Ladies,positive,1.0,nothing exciting tonightgot new toy play though happy mother day lady
20877,20877, i everybody! i`m having my lunch break at work and enjoying a nice cup of coffee!,positive,1.0,everybody im lunch break work enjoying nice cup coffee
20881,20881, i`m wchign the garden from the window...far too hot for me,negative,0.0,im wchign garden windowfar hot
20884,20884,Its time for me to pack up at work now and have not had much time for twitter!  Thank you for any follow fridays. Be back later!,positive,1.0,time pack work much time twitter thank follow friday back later
20887,20887, miss u m8   wwwe NEED tae have a catch up n that,negative,0.0,miss u wwwe need tae catch n
20888,20888,Speedbumps suck when u gotta piss!!,negative,0.0,speedbumps suck u gotta piss
20889,20889,How are YOU convinced that I havvvve always wanted you? What signals did I give off...**** I think I just lost another friend,negative,0.0,convinced havvvve always wanted signal give think lost another friend
20891,20891, Thankss  #sigjeans,positive,1.0,thanks sigjeans
20893,20893, al least posada had a good ab,positive,1.0,al least posada good ab
20897,20897,voving 11 blocks up the street. goodbye hardwood floors,positive,1.0,voving block street goodbye hardwood floor
20900,20900, aww bradie loves perth  I love the ad at the top of his page too lol ****,positive,1.0,aww bradie love perth love ad top page lol
20901,20901, LAAOOOOO that is horrible. Poor thing,negative,0.0,laaooooo horrible poor thing
20903,20903,hing good at the five dollar sale.,negative,0.0,hing good five dollar sale
20904,20904,...love and wanted to share with my followers. feeling inspirational. ive had a long day.,positive,1.0,love wanted share follower feeling inspirational ive long day
20905,20905,caaant wait for prom and after prom party on friday,positive,1.0,caaant wait prom prom party friday
20906,20906," Hmmm...chinese delivery it is. Altho, how will I order? I CAN`T TALK!",negative,0.0,hmmmchinese delivery altho order cant talk
20908,20908," I do feel bad for him too. Especially na ngayon pa siya nagrerehab siya and all. Wrong timing. Still, maybe he had it coming",negative,0.0,feel bad especially na ngayon pa siya nagrerehab siya wrong timing still maybe coming
20909,20909,"wow, it`s so early. Just had the best conversation.",positive,1.0,wow early best conversation
20910,20910,revision...what fun...still I have thursday to do basically nothing,negative,0.0,revisionwhat funstill thursday basically nothing
20912,20912,feels at home to be back at church,positive,1.0,feel home back church
20913,20913," Apple s ads aside, I`d rather have recommendations from real people who have real experience with the iPhone apps I seek.",positive,1.0,apple ad aside id rather recommendation real people real experience iphone apps seek
20914,20914,Makeup + cute dress = I`m ready to go,positive,1.0,makeup cute dress im ready go
20915,20915, rad trip ftw  am playing with trains today so it`s all good here,positive,1.0,rad trip ftw playing train today good
20918,20918,oooo thanks for the danger radio link  loves it...how did the test go?,positive,1.0,oooo thanks danger radio link love ithow test go
20921,20921,Is home from MARCO ISLAND and missing it and my girls already...back to work!,negative,0.0,home marco island missing girl alreadyback work
20922,20922, you`re just uuuunhappy to return to occupying the same city as me  I am cry now too.,negative,0.0,youre uuuunhappy return occupying city cry
20925,20925, bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won`t catch the next flight   njoy!,positive,1.0,bud light massachusetts boston lager guess wont catch next flight njoy
20926,20926,"Oh m,n, I feel sick. As in I might have contracted a cold... maybe from the kids` slobber on Thursday",negative,0.0,oh mn feel sick might contracted cold maybe kid slobber thursday
20927,20927," I`m having exactly the same day you are, man. Just buried over here  #FollowFriday",negative,0.0,im exactly day man buried followfriday
20928,20928,Early(ish) night tonight - I`m doing overtime at work tomorrow again  boo for woooorking on a Saturday!,negative,0.0,earlyish night tonight im overtime work tomorrow boo woooorking saturday
20930,20930,Just rememrered I still have a summer project to do.  IT NEVER ENDS!!!!!,negative,0.0,rememrered still summer project never end
20932,20932,Re-pinging _B: Is ip pathetic that my mom is my best friend  hell know I talk to my mom bout everything everythinggg,positive,1.0,repinging b ip pathetic mom best friend hell know talk mom bout everything everythinggg
20934,20934,orry everybody! Apparently Twitter isn`t sending me my updates.,negative,0.0,orry everybody apparently twitter isnt sending update
20936,20936,HappM Mommy`s Dad Mommy  watching the football  Yay The Eagles Are WINNINGGGGG  they better keep it up *sigh!,positive,1.0,happm mommy dad mommy watching football yay eagle winninggggg better keep sigh
20938,20938,http://www.speedtest.net/result/483892161.png i get good download speed only when no one else is using the connection,positive,1.0,httpwwwspeedtestnetresultpng get good download speed one else using connection
20942,20942,"Aaaa! I need to work today, Why cant i ever get the weekends off? It makes me want to cry",negative,0.0,aaaa need work today cant ever get weekend make want cry
20943,20943,is thrilled prom wennt well,positive,1.0,thrilled prom wennt well
20947,20947,doing mome DIY- I`m dying mg clothes black again...save some money,positive,1.0,mome diy im dying mg clothes black againsave money
20948,20948, LOL!  Too true,positive,1.0,lol true
20949,20949,_Mandrich well welcome back from the dark side!,positive,1.0,mandrich well welcome back dark side
20950,20950,Getting one of the lil GEM`s ears REpierced after work today- definitely dreading it,negative,0.0,getting one lil gem ear repierced work today definitely dreading
20953,20953,"; Re: Home t that`s exactly what I meant... home in D-town. ;) Also, re: computer... uh... I brokt it...",negative,0.0,home thats exactly meant home dtown also computer uh brokt
20954,20954, I am so excited you`re touring with FOTC! I had no idea!! I`ll be seeing you tomorrow,positive,1.0,excited youre touring fotc idea ill seeing tomorrow
20955,20955,good afternoon.  http://plurrk.com/p/suyev,positive,1.0,good afternoon httpplurrkcompsuyev
20957,20957,Epsilon Greater than Zero misses her Mommy.  http://apps.facebookk.com/catbook/profile/view/5626035,negative,0.0,epsilon greater zero miss mommy httpappsfacebookkcomcatbookprofileview
20958,20958, no    I kind of miss my first main.   Male Tauren Shaman named Icewater stuck at 61.  Maybe I`ll fetch him one day.,negative,0.0,kind miss first main male tauren shaman named icewater stuck maybe ill fetch one day
20959,20959,"i love Fly With Me, live chats and don`t like being sick.",positive,1.0,love fly live chat dont like sick
20960,20960,"  It is  unfair, Hustlaball, US citizens working here, Personal Appearances Expectations, Prowler, can I do that there?",negative,0.0,unfair hustlaball u citizen working personal appearance expectation prowler
20961,20961,Viviann`s all minee. Yummm,positive,1.0,vivianns minee yummm
20963,20963,Just found out that one of my coworkers in St. Paul (who I actually know and talk to) got laid off. This blows.,negative,0.0,found one coworkers st paul actually know talk got laid blow
20966,20966, yeah I caaan imagine!  Not nice   How much longer is your shift?,negative,0.0,yeah caaan imagine nice much longer shift
20967,20967,"Holy cow! Archie Andrews finally marries Veronica Lodge.This is not what I thought will eventually happen in my 6th grade  Awww...bad, bad",negative,0.0,holy cow archie andrew finally marries veronica lodgethis thought eventually happen th grade awwwbad bad
20968,20968, h hope they come,positive,1.0,h hope come
20971,20971,Happy mothers day in 25 minutes everyone,positive,1.0,happy mother day minute everyone
20972,20972,hanks! Good morning,positive,1.0,hank good morning
20975,20975, ) I can relate to the frustration.I ruined my wp blog many times during updates.They warn you a few times.'back the ^$!@# up',negative,0.0,relate frustrationi ruined wp blog many time updatesthey warn timesback
20978,20978,wow i l how we have no headache medicine in this house.,negative,0.0,wow l headache medicine house
20979,20979, Hope you mom is okay,positive,1.0,hope mom okay
20981,20981," Hi, I hope Ray is o.k. Please give him our love and hope he returns soon. Hope its not too bad",positive,1.0,hi hope ray ok please give love hope return soon hope bad
20982,20982,"Morning fffolks! Light tweeting today (`Hurrah!` from the crowd!) `cos I`ve a busy Friday. Me inside, sunshine out.",positive,1.0,morning fffolks light tweeting today hurrah crowd co ive busy friday inside sunshine
20984,20984,Got an email from  tellng me I could have got my monday flight to SFO cheaper & Biz class if I had booked it tomorrow,negative,0.0,got email tellng could got monday flight sfo cheaper biz class booked tomorrow
20985,20985,"@_everblue She actually posted again to say that it was the 2nd and not the 4th, so nevermind.",positive,1.0,everblue actually posted say nd th nevermind
20986,20986,Yepppp. That good feeling didn`t last.  back to sleeping for me.,positive,1.0,yepppp good feeling didnt last back sleeping
20988,20988,had one of t greatest days ever! spent the whole day with besties & celebrated installs with the friends i love oh so much  <3,positive,1.0,one greatest day ever spent whole day besties celebrated installs friend love oh much
20991,20991,just had an orgasmic sandwich,positive,1.0,orgasmic sandwich
20992,20992,happy mothers day to my mom & all the other mommies / moms to be! have a qood one ladies,positive,1.0,happy mother day mom mommy mom qood one lady
20993,20993, SO jeolous...see if you can get some Dallas concert tix out of her...it`s all sold out!!,negative,0.0,jeoloussee get dallas concert tix herits sold
20996,20996,Aw! Tear! I feel special to da family.  Haha thanks girls i love yal,positive,1.0,aw tear feel special da family haha thanks girl love yal
21001,21001," he was soooo geat!!! loved him! He was so good live, haha it poured on us though... makes it that much better!",positive,1.0,soooo geat loved good live haha poured u though make much better
21003,21003,_chie Haha it`s ok. Glad everything`s good. Happy always! Woohoo!,positive,1.0,chie haha ok glad everythings good happy always woohoo
21007,21007,"Yesterd was AWESOME ! Sunny day, best friends, good food & tons of fun - what more could you ask for ?",positive,1.0,yesterd awesome sunny day best friend good food ton fun could ask
21008,21008,"got to final table, but....went out third.  Don`t think I`ll be getting my free seat",negative,0.0,got final table butwent third dont think ill getting free seat
21009,21009, m`m tryin not the be boring today . . . I just can`t seem to come up with thing to say,negative,0.0,mm tryin boring today cant seem come thing say
21010,21010,"Oh, ew. That`s too bad - after not using this certain lip gloss for a long time I just tried to wear it - literally making my lips burn.",negative,0.0,oh ew thats bad using certain lip gloss long time tried wear literally making lip burn
21011,21011,aw now where`s ahat little asian girl who runs round pooping her pants in public? i miss laughing at her.,negative,0.0,aw wheres ahat little asian girl run round pooping pant public miss laughing
21013,21013,sleep....good night tweeties!!! down to OC tomorrow. I hope and pray that Rachyl gets better SOON!!!,positive,1.0,sleepgood night tweeties oc tomorrow hope pray rachyl get better soon
21014,21014,Watched Australia lst night and got to say bloody fantastic film with the added bonus of Hugh Jackman  definitely a got to see movie.,positive,1.0,watched australia lst night got say bloody fantastic film added bonus hugh jackman definitely got see movie
21015,21015, I thimk you were working on those muscles we love so much.,positive,1.0,thimk working muscle love much
21016,21016, GMG that is toooo funny!,positive,1.0,gmg toooo funny
21017,21017,"Thanks to good friends for coming out, hanging out and being our ears out there, you know who you are",positive,1.0,thanks good friend coming hanging ear know
21018,21018, http://tttwitpic.com/4m9up - ?s this your house ?? The dog is really sweet,positive,1.0,httptttwitpiccommup house dog really sweet
21019,21019,GREG D: You should have cried too :L You could have got through!!   I still love you Greg. #BGT,positive,1.0,greg cried l could got still love greg bgt
21020,21020, atonce haha.  poor aby still gets sore!,negative,0.0,atonce haha poor aby still get sore
21021,21021,finally finished my marketing project only took me 7 hours..now just hanging out and relaxing,positive,1.0,finally finished marketing project took hoursnow hanging relaxing
21022,21022, well I hover d over the button LOL NOT - sleep well Tiff and you are welcome,positive,1.0,well hover button lol sleep well tiff welcome
21024,21024,"Oficiayly Back to work, all systems up and running smoothly",positive,1.0,oficiayly back work system running smoothly
21025,21025," thank u, thank u, thank u for everything this weekend!! U guys are AMAZING. I`ll see u again at alpine! Thx for chattin w us 2!",positive,1.0,thank u thank u thank u everything weekend u guy amazing ill see u alpine thx chattin w u
21027,21027, - thank you - I take that as a compliment if I may -,positive,1.0,thank take compliment may
21029,21029," ah, I`m so sorry it  I played a game of PSP with my friend tonight, and returned a while ago.",negative,0.0,ah im sorry played game psp friend tonight returned ago
21030,21030,ugh... dunno why im just not in the best of moods... how do i know if i have allergies? meh...,negative,0.0,ugh dunno im best mood know allergy meh
21032,21032,**** QW,negative,0.0,qw
21034,21034, Laura elle s`en fou elle don`t like the french fans,negative,0.0,laura elle sen fou elle dont like french fan
21035,21035,wow 2 months since i`ve been on twittttter... supposed to go see Maat in PA but the James is sleepin,positive,1.0,wow month since ive twittttter supposed go see maat pa james sleepin
21036,21036, Unfortunately not,negative,0.0,unfortunately
21037,21037,Theonies. Projected. On a garage door. With my friends. Amazing.,positive,1.0,theonies projected garage door friend amazing
21039,21039," Were yoable to watch it online?!  I hope you were!  And yeah, Belinda Jensen was really good",positive,1.0,yoable watch online hope yeah belinda jensen really good
21041,21041,Feng lonely and in need a a good friend,negative,0.0,feng lonely need good friend
21043,21043," Yes,ctually there was some jam twitter traffic yesterday... But it can happen. Don`t worry",positive,1.0,yesctually jam twitter traffic yesterday happen dont worry
21044,21044,The toaster oven was my fault. Now I`m going to look like an idiot in front of my father.,negative,0.0,toaster oven fault im going look like idiot front father
21045,21045,  ok istal we gonna tweet talk again when its not so late...just follow sweetie....tweethug 4 ya,positive,1.0,ok istal gonna tweet talk latejust follow sweetietweethug ya
21047,21047,"htp://twitpic.com/4woxi - Btw, concert was freaking awesome",positive,1.0,htptwitpiccomwoxi btw concert freaking awesome
21048,21048," LOL, such a dork. Hmm, is that book pretty good? Maybe I should check it out. That`s why 4gb sucks  8 isn`t much better.",negative,0.0,lol dork hmm book pretty good maybe check thats gb suck isnt much better
21049,21049,lo to but  already got plan  going to queen mary !,positive,1.0,lo already got plan going queen mary
21050,21050,[Wrong!]  thanx  your THE awesome! http://tinyurl.com/ddqpoa,positive,1.0,wrong thanx awesome httptinyurlcomddqpoa
21051,21051,Happy Mhthers Day to all you mothers out there!!  i love my mom! GOODNIGHT everyonee!! ?,positive,1.0,happy mhthers day mother love mom goodnight everyonee
21052,21052,"Just about to eat, home made indian food is boak  x",negative,0.0,eat home made indian food boak x
21053,21053,_Seattle I totally 4 got about Golden Girls thhhhat is a gr8 Show,positive,1.0,seattle totally got golden girl thhhhat gr show
21055,21055,Decided I should sssstudy  (finger down throat making gaging noises) Hate MFs!!,negative,0.0,decided sssstudy finger throat making gaging noise hate mf
21057,21057, You can`t make it down to NNNYC at all when I`m there huh?,negative,0.0,cant make nnnyc im huh
21058,21058,_is_one84 Those suck so bad.,negative,0.0,isone suck bad
21061,21061,omorning Newt...hope you are well!,positive,1.0,omorning newthope well
21062,21062,is very upset to see carys and donna go today    miss you both hugely already!!! (Yes ok its only been like 3 hours) haaa..waaaah,negative,0.0,upset see carys donna go today miss hugely already yes ok like hour haaawaaaah
21063,21063,Relaxingfter a busy week and a tedious Saturday . . .,positive,1.0,relaxingfter busy week tedious saturday
21065,21065,_keyly PJ days are the best days,positive,1.0,keyly pj day best day
21066,21066,"I thought that there was going to be another Def Jam Fighting game, but then it turned out to be crappy karaoke game. I miss the fighting",negative,0.0,thought going another def jam fighting game turned crappy karaoke game miss fighting
21070,21070,"Man, the French Open has been on for a week and I haven`t had the opportunity to catch a single match",negative,0.0,man french open week havent opportunity catch single match
21071,21071,Guys. Jtst got someone with saran wrap. Tuesdays video shall be awesome,positive,1.0,guy jtst got someone saran wrap tuesday video shall awesome
21073,21073," Oh man, that sux... price u pay for being on the org chart (and responsible, and stuff...)",negative,0.0,oh man sux price u pay org chart responsible stuff
21075,21075,Brad Fastings is my favorite person to hang out with from 12 AM to 5 AM,positive,1.0,brad fasting favorite person hang
21076,21076,G Good one,positive,1.0,g good one
21077,21077,  Your such a riot!!    You go girl!!,negative,0.0,riot go girl
21078,21078, aww i`m sad  i didn`t get to go to yoour going away party!  stupid work!,negative,0.0,aww im sad didnt get go yoour going away party stupid work
21082,21082,Meeting uw with Karen and the boys for some drinks at The Dock!!!  All I wanna do is drink though..    **** it like Andrea said! Haha,negative,0.0,meeting uw karen boy drink dock wanna drink though like andrea said haha
21086,21086," i know right, that`s so weak  buut the g1 seems most like the sk i think. latonya is lamesauce, just call her that from now on",negative,0.0,know right thats weak buut g seems like sk think latonya lamesauce call
21087,21087, but he looks so much better with short hair,positive,1.0,look much better short hair
21089,21089, i wish i  would in california.....i m so sad,negative,0.0,wish would californiai sad
21090,21090," Wtats with you though, you sound a bit down yourself.. not your boiler again is it",negative,0.0,wtats though sound bit boiler
21092,21092,I`m bmmmed that I didn`t get TEDx tickets,negative,0.0,im bmmmed didnt get tedx ticket
21097,21097, And I thank you.,positive,1.0,thank
21100,21100,.m... TweetDeck has lost all old replies.,negative,0.0,tweetdeck lost old reply
21101,21101,Don`t let the sun catch you crying - Oh my.. so cool  http://tinyurl.com/cugy8c,positive,1.0,dont let sun catch cry oh cool httptinyurlcomcugyc
21103,21103,Turned my alarm off this morning because I thought it was Saturday. Had to rush to get ready for work because its def not Saturday   #FAIL,negative,0.0,turned alarm morning thought saturday rush get ready work def saturday fail
21107,21107,seniors done  5 more days!! woohoo!! going out for the night.,positive,1.0,senior done day woohoo going night
21109,21109,Bank holiday mondaaaaaay   Exams tomorrow  D:,negative,0.0,bank holiday mondaaaaaay exam tomorrow
21111,21111,"Going to bed, no plans for tomorrow, just hanging around  Good night people <3",positive,1.0,going bed plan tomorrow hanging around good night people
21113,21113, ow shitttt i cant come get drunk ihave to go to a photo shoot in portsmouth or sumfink  owwwwwwwwwwwww,negative,0.0,ow shitttt cant come get drunk ihave go photo shoot portsmouth sumfink owwwwwwwwwwwww
21114,21114,I have a bellly ache...,negative,0.0,bellly ache
21115,21115,  sadness. you could hang out with me and feel less apathetic.,negative,0.0,sadness could hang feel le apathetic
21116,21116,schoothen game oh joy  totally not lookin forward to this day,positive,1.0,schoothen game oh joy totally lookin forward day
21117,21117,Wish I lived in or atleast relatively close to Ohio!   Haven`t seen _Troy or _McLoven in almost a year.,negative,0.0,wish lived atleast relatively close ohio havent seen troy mcloven almost year
21118,21118,STAR TREK WAS PURE AWESOME! LOVE IT!!! <3333  Ittt was so great seeing you!,positive,1.0,star trek pure awesome love ittt great seeing
21120,21120,"Aw ma , Half Term isn`t long enough    lol!",negative,0.0,aw half term isnt long enough lol
21122,21122, I did laundry tonight too.  Guess I can admit that now that you paved thhe way.,positive,1.0,laundry tonight guess admit paved thhe way
21123,21123,Was meant to go play cricket but can`t get a lift so I`m now stuck at home watching the Apprentice on a lovely day  http://ff.im/-3niD8,negative,0.0,meant go play cricket cant get lift im stuck home watching apprentice lovely day httpffimnid
21124,21124,Just saw StaT Trek...one word: BombTastic!!! Go see it if you haven`t already. P.S. I love Jon Cho!!! Haha,positive,1.0,saw stat trekone word bombtastic go see havent already p love jon cho haha
21125,21125, I must admit when i first saw that name posted i thought it was an exploit attempt,negative,0.0,must admit first saw name posted thought exploit attempt
21130,21130,ght Club 10th anniversary re-enacting. Nice tattoos  http://img.suicidegirls.com/media/albums/6/57/13576/658166.jpg,positive,1.0,ght club th anniversary reenacting nice tattoo httpimgsuicidegirlscommediaalbumsjpg
21132,21132,Have 3 of the 5 grdndbabies again today. 19 month old twins and a 3 1/2 month infant. I love every minute of it too.,positive,1.0,grdndbabies today month old twin month infant love every minute
21133,21133," if our office bldg. sells we will move to another smaller one that we own, but will lose the gym",negative,0.0,office bldg sell move another smaller one lose gym
21134,21134," get that fixed, after few years it can worth some thing",positive,1.0,get fixed year worth thing
21135,21135, too late  m already on the bus goin home  what the he`ll u talkin about drinkin tea????,negative,0.0,late already bus goin home hell u talkin drinkin tea
21137,21137,EYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN`T THAT DOE`T WORK AT ME I`M #FRUSTRADED :@,negative,0.0,eyone vote miley cyrus mtv movie award cant doet work im frustraded
21139,21139,"Last night, bad guys tried to enter in my garden . I was alone and I reallyyyy got scared. Now, i feel really stupid. NOT FUNNY",negative,0.0,last night bad guy tried enter garden alone reallyyyy got scared feel really stupid funny
21140,21140,Molly keeps punching me cuz she sees yellow cars. I`m gonna be covered in bruises. I don`t like this game,negative,0.0,molly keep punching cuz see yellow car im gonna covered bruise dont like game
21141,21141, No worries..  Going to ABBBBP right now. Want something?,positive,1.0,worry going abbbbp right want something
21143,21143,I need to weke up earlier so I`m actually tired enough to fall asleep,negative,0.0,need weke earlier im actually tired enough fall asleep
21144,21144,Watching French Open tennis - sad to see Venus make an early exit this morning!,negative,0.0,watching french open tennis sad see venus make early exit morning
21145,21145,"AYAY!! that`s so cool  aww that woulda been sweet, no worries though! I`m just glad you had fun!!",positive,1.0,ayay thats cool aww woulda sweet worry though im glad fun
21147,21147, Oh no! Hope iiiit`s not as bad as it sounds!,positive,1.0,oh hope iiiits bad sound
21149,21149," Hey, thanx for following me, I`ll followwww you",positive,1.0,hey thanx following ill followwww
